price,suburb,region,house_type,bedrooms,bathrooms,floor_area,land_size,furnished,payment_terms,agent_name,agency_name,listing_url,scraped_date,has_pool,has_solar,has_borehole,has_garage,has_garden,has_security,has_inverter,has_generator,amenities_count,missing_suburb,missing_region,location_issue,price_per_sqm_floor,price_per_hectare,price_per_bed,price_per_bath,size_ratio,value_density,amenity_score,energy_score,maintenance_burden,modern_amenities,bed_quality,bath_ratio,land_efficiency,segment,data_quality_score
92000.0,,,4 Bedroom House,4.0,2.0,410.0,2600.0,False,,Marvelous Tigere,Tripple Horizon Real Estate,https://www.property.co.zw/for-sale/houses-thre233794,2026-04-07,True,False,True,False,True,False,False,False,3,1,1,1,224.390243902439,353846.1538461538,23000.0,46000.0,0.1576923076923077,0.0044565217391304346,3,0,0,2,0.00975609756097561,0.5,0.1576923076923077,Budget,3
500000.0,Borrowdale,Harare North,3 Bedroom House,3.0,4.0,380.0,4055.0,False,,Mefort Chimhoga,Camitel,https://www.property.co.zw/for-sale/houses-cami239885,2026-04-07,True,True,True,True,True,True,False,False,6,0,0,0,1315.7894736842106,1233045.6226880394,166666.66666666666,125000.0,0.093711467324291,0.00076,6,1,1,3,0.007894736842105263,1.3333333333333333,0.093711467324291,Luxury,6
60000.0,Charlotte Brooke,Harare North,6 Bedroom House,6.0,,347.0,1950.0,False,,Tendai Musundire,The Benjamins Realty,https://www.property.co.zw/for-sale/houses-bnjr228683,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,172.9106628242075,307692.3076923077,10000.0,,0.17794871794871794,0.005783333333333333,2,0,0,1,0.01729106628242075,,0.17794871794871794,Budget,6
580000.0,Shawasha Hills,Harare North,6 Bedroom House,6.0,7.0,690.0,2400.0,True,,Courage Murape,Seeff Zimbabwe,https://www.property.co.zw/for-sale/houses-sef238457,2026-04-07,False,False,True,True,True,True,False,False,4,0,0,0,840.5797101449275,2416666.666666667,96666.66666666667,82857.14285714286,0.2875,0.001189655172413793,4,0,2,1,0.008695652173913044,1.1666666666666667,0.2875,Luxury,6
500000.0,Avondale,Harare North,4 Bedroom House,4.0,2.0,500.0,4046.0,False,,Pippa Searle,Kennan Properties,https://www.property.co.zw/for-sale/houses-knp242705,2026-04-07,True,True,True,True,True,True,True,True,8,0,0,0,1000.0,1235788.433020267,125000.0,250000.0,0.12357884330202669,0.001,8,3,1,4,0.008,0.5,0.12357884330202669,Luxury,6
145000.0,Waterfalls,Harare South,3 Bedroom House,3.0,,,4300.0,False,,Doreen  Chinengundu,Rawson Properties Harare,https://www.property.co.zw/for-sale/houses-rws233624,2026-04-07,False,False,True,True,True,True,False,False,4,0,0,0,,337209.3023255814,48333.333333333336,,,,4,0,1,1,,,,Mid,5
350000.0,Avondale,Harare North,72 Unit Townhouse Complex,4.0,3.0,350.0,350.0,False,,Memory Shenje,Plaza Properties,https://www.property.co.zw/for-sale/townhouses-plzp241658,2026-04-07,True,True,True,True,True,True,False,False,6,0,0,0,1000.0,9999999.999999998,87500.0,116666.66666666667,1.0,0.001,6,1,1,3,0.011428571428571429,0.75,1.0,Premium,6
450000.0,Greystone Park,Harare North,4 Bedroom House,4.0,3.0,240.0,4103.0,False,,Lyn Robinson,Pam Golding Properties,https://www.property.co.zw/for-sale/houses-pgp242899,2026-04-07,True,True,True,True,True,False,False,True,6,0,0,0,1875.0,1096758.4694126248,112500.0,150000.0,0.058493785035339994,0.0005333333333333334,6,2,0,3,0.016666666666666666,0.75,0.058493785035339994,Luxury,6
250000.0,Mabelreign,Harare West,3 Bedroom House,3.0,3.0,290.0,1200.0,False,,Doris Musasa,Green Keys Realtors,https://www.property.co.zw/for-sale/houses-gkey242056,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,862.0689655172414,2083333.3333333335,83333.33333333333,83333.33333333333,0.24166666666666667,0.00116,2,0,0,1,0.010344827586206896,1.0,0.24166666666666667,Premium,6
400000.0,Borrowdale,Harare North,3 Bedroom House,3.0,3.0,,,False,,Julia Read,Property Link,https://www.property.co.zw/for-sale/houses-prl239138,2026-04-07,False,False,False,False,True,True,False,False,2,0,0,0,,,133333.33333333334,133333.33333333334,,,2,0,1,0,,1.0,,Luxury,4
220000.0,,,5 Bedroom House,5.0,3.0,320.0,4200.0,False,,,t21,https://www.property.co.zw/for-sale/houses-p21241554,2026-04-07,True,False,True,True,True,False,False,False,4,1,1,1,687.5,523809.52380952385,44000.0,73333.33333333333,0.0761904761904762,0.0014545454545454545,4,0,0,2,0.015625,0.6,0.0761904761904762,Mid,3
100000.0,Marimba Park,Harare High Density,4 Bedroom House,4.0,2.0,300.0,438.0,False,,Silvester Gwashavanhu,Seeff Zimbabwe,https://www.property.co.zw/for-sale/houses-sef233601,2026-04-07,False,False,True,True,True,True,False,False,4,0,0,0,333.3333333333333,2283105.02283105,25000.0,50000.0,0.684931506849315,0.003,4,0,1,1,0.013333333333333334,0.5,0.684931506849315,Budget,6
260000.0,Avondale,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,200.0,200.0,True,,Sam Chitaukire,Robert Root,https://www.property.co.zw/for-sale/townhouses-rrt235050,2026-04-07,False,True,True,False,True,True,False,False,4,0,0,0,1300.0,13000000.0,86666.66666666667,130000.0,1.0,0.0007692307692307692,4,1,2,2,0.015,0.6666666666666666,1.0,Premium,6
58000.0,Crowborough,Harare High Density,3 Bedroom House,3.0,2.0,120.0,207.0,False,,Agness Marumani2,Clipcrunt Real Estate,https://www.property.co.zw/for-sale/houses-cpc241030,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,483.3333333333333,2801932.3671497586,19333.333333333332,29000.0,0.5797101449275363,0.0020689655172413794,1,0,0,0,0.025,0.6666666666666666,0.5797101449275363,Budget,6
700000.0,Brookview,Harare North,6 Bedroom House,6.0,4.0,800.0,4000.0,True,,Tinashe,Seeff Zimbabwe,https://www.property.co.zw/for-sale/houses-sef214647,2026-04-07,False,False,True,True,True,True,True,False,5,0,0,0,875.0,1750000.0,116666.66666666667,175000.0,0.2,0.001142857142857143,5,1,2,2,0.0075,0.6666666666666666,0.2,Luxury,6
160000.0,Haydon Park,Harare West,3 Bedroom House,3.0,2.0,50.0,1427.0,False,,Panashe,Property Dreams,https://www.property.co.zw/for-sale/houses-ptd234615,2026-04-07,False,True,True,False,True,False,False,False,3,0,0,0,3200.0,1121233.3566923616,53333.333333333336,80000.0,0.0350385423966363,0.0003125,3,1,0,2,0.06,0.6666666666666666,0.0350385423966363,Mid,6
295000.0,Greendale North,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,400.0,500.0,False,,Amy Gaynor Shirto,Rawson Properties Harare,https://www.property.co.zw/for-sale/townhouses-rws225932,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,737.5,5900000.0,98333.33333333333,147500.0,0.8,0.0013559322033898306,2,0,0,1,0.0075,0.6666666666666666,0.8,Premium,6
98500.0,Rainham,Harare West,3 Bedroom House,3.0,2.0,180.0,240.0,False,,William Mphepo,Carson & Carson Real Estate,https://www.property.co.zw/for-sale/houses-cac225931,2026-04-07,False,False,False,False,True,True,False,False,2,0,0,0,547.2222222222222,4104166.6666666665,32833.333333333336,49250.0,0.75,0.0018274111675126903,2,0,1,0,0.016666666666666666,0.6666666666666666,0.75,Budget,6
595000.0,Greendale North,Harare North,4 Bedroom House,4.0,3.0,500.0,4953.0,False,,Pat Des Tombe,Hollands Harare Estate Agents,https://www.property.co.zw/for-sale/houses-hee218913,2026-04-07,False,True,True,True,True,True,False,False,5,0,0,0,1190.0,1201292.146174036,148750.0,198333.33333333334,0.10094891984655764,0.0008403361344537816,5,1,1,2,0.008,0.75,0.10094891984655764,Luxury,6
35000.0,,,4 Bedroom House,4.0,2.0,120.0,200.0,False,,Zandile Moyo,Seeff Zimbabwe,https://www.property.co.zw/for-sale/houses-sef238758,2026-04-07,False,False,True,False,True,True,False,False,3,1,1,1,291.6666666666667,1750000.0,8750.0,17500.0,0.6,0.0034285714285714284,3,0,1,1,0.03333333333333333,0.5,0.6,Budget,3
320000.0,Avenues,Mutare,3 Bedroom House,3.0,2.0,1000.0,2059.0,False,,Michael Holloway,Pam Golding Properties,https://www.property.co.zw/for-sale/houses-pgp228420,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,320.0,1554152.5012141815,106666.66666666667,160000.0,0.48567265662943176,0.003125,3,0,0,1,0.003,0.6666666666666666,0.48567265662943176,Premium,6
700000.0,Prospect,Harare South,14 Bedroom House,14.0,8.0,,12060.0,False,,Sue Watkins,Agency Property Co.,https://www.property.co.zw/for-sale/houses-apc218532,2026-04-07,True,True,True,True,True,False,False,False,5,0,0,0,,580431.1774461028,50000.0,87500.0,,,5,1,0,3,,0.5714285714285714,,Luxury,5
90000.0,Montrose,Bulawayo South,3 Bedroom House,3.0,1.0,400.0,1100.0,False,,Sibonginkosi,Becktone Properties,https://www.property.co.zw/for-sale/houses-btp241969,2026-04-07,False,True,True,False,True,False,False,False,3,0,0,0,225.0,818181.8181818182,30000.0,90000.0,0.36363636363636365,0.0044444444444444444,3,1,0,2,0.0075,0.3333333333333333,0.36363636363636365,Budget,6
,Shawasha Hills,Harare North,7 Bedroom House,7.0,7.0,890.0,20200.0,False,,Sonja Hense,Property Shop,https://www.property.co.zw/for-sale/houses-psp239256,2026-04-07,True,False,True,False,True,False,True,False,4,0,0,0,,,,,0.04405940594059406,,4,1,0,3,0.007865168539325843,1.0,0.04405940594059406,,5
220000.0,Greencroft,Harare West,3 Bedroom House,3.0,1.0,1000.0,1000.0,False,,Babylon Gwandu,Sky Ryan Properties,https://www.property.co.zw/for-sale/houses-syr239792,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,220.0,2200000.0,73333.33333333333,220000.0,1.0,0.004545454545454545,3,0,0,1,0.003,0.3333333333333333,1.0,Mid,6
68000.0,Tynwald,Harare West,3 Bedroom House,3.0,2.0,800.0,913.0,True,,,,https://www.property.co.zw/for-sale/houses-mrpg241929,2026-04-07,False,False,False,False,True,True,False,False,2,0,0,0,85.0,744797.3713033954,22666.666666666668,34000.0,0.8762322015334063,0.011764705882352941,2,0,2,0,0.00375,0.6666666666666666,0.8762322015334063,Budget,6
245000.0,Belvedere,Harare West,3 Bedroom House,3.0,2.0,170.0,1331.0,False,,Rutendo Mlambo,Guest and Tanner Real Estate,https://www.property.co.zw/for-sale/houses-gat239706,2026-04-07,True,True,True,False,True,True,False,False,5,0,0,0,1441.1764705882354,1840721.2622088655,81666.66666666667,122500.0,0.1277235161532682,0.0006938775510204082,5,1,1,3,0.01764705882352941,0.6666666666666666,0.1277235161532682,Premium,6
500000.0,Philadelphia,Harare North,5 Bedroom House,5.0,6.0,,4000.0,False,,Faith Chinyayi,Mac Homes,https://www.property.co.zw/for-sale/houses-mac232089,2026-04-07,True,False,True,True,True,False,False,False,4,0,0,0,,1250000.0,100000.0,83333.33333333333,,,4,0,0,2,,1.2,,Luxury,5
130000.0,Cranborne,Harare South,3 Bedroom House,3.0,1.0,300.0,714.0,False,,Tinashe Chikaponya,Fortress Property Consultants (Pvt) Ltd,https://www.property.co.zw/for-sale/houses-fpc242269,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,433.3333333333333,1820728.2913165265,43333.333333333336,130000.0,0.42016806722689076,0.002307692307692308,1,0,0,0,0.01,0.3333333333333333,0.42016806722689076,Mid,6
925000.0,Colne Valley,Harare North,4 Bedroom Townhouse Complex,4.0,4.0,,,False,,Paula Balneaves,Kennan Properties,https://www.property.co.zw/for-sale/townhouses-knp220784,2026-04-07,True,True,True,False,True,True,True,False,6,0,0,0,,,231250.0,231250.0,,,6,2,1,4,,1.0,,Luxury,4
27000.0,Hatcliffe,Harare High Density,2 Bedroom House,2.0,1.0,200.0,600.0,False,,Mr Mubaiwa,Heaven On Earth Real Estate,https://www.property.co.zw/for-sale/houses-hvn239026,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,135.0,450000.0,13500.0,27000.0,0.3333333333333333,0.007407407407407408,1,0,0,0,0.01,0.5,0.3333333333333333,Budget,6
70000.0,Zimre Park,Harare East,3 Bedroom House,3.0,1.0,180.0,500.0,False,,Doreen  Chinengundu,Rawson Properties Harare,https://www.property.co.zw/for-sale/houses-rws243015,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,388.8888888888889,1400000.0,23333.333333333332,70000.0,0.36,0.0025714285714285713,3,0,0,1,0.016666666666666666,0.3333333333333333,0.36,Budget,6
170000.0,Hogerty Hill,Harare North,4 Bedroom Townhouse Complex,4.0,3.0,350.0,720.0,False,,Aaron Kalisa,Mac Homes,https://www.property.co.zw/for-sale/townhouses-mac238904,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,485.7142857142857,2361111.1111111115,42500.0,56666.666666666664,0.4861111111111111,0.002058823529411765,2,0,0,1,0.011428571428571429,0.75,0.4861111111111111,Mid,6
110000.0,Waterfalls,Harare South,3 Bedroom Townhouse Complex,3.0,,150.0,300.0,False,,Samuel Makuyana,Green Keys Realtors,https://www.property.co.zw/for-sale/townhouses-gkey241048,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,733.3333333333334,3666666.666666667,36666.666666666664,,0.5,0.0013636363636363637,3,0,0,1,0.02,,0.5,Budget,6
169000.0,Hogerty Hill,Harare North,4 Bedroom House,4.0,3.0,350.0,720.0,False,,Aaron Kalisa,Mac Homes,https://www.property.co.zw/for-sale/houses-mac243340,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,482.85714285714283,2347222.2222222225,42250.0,56333.333333333336,0.4861111111111111,0.0020710059171597634,2,0,0,1,0.011428571428571429,0.75,0.4861111111111111,Mid,6
280000.0,Hillside,Bulawayo South,4 Bedroom House,4.0,4.0,251.0,5550.0,False,,Fungayi Allen Katso,Fine and Country (Bulawayo),https://www.property.co.zw/for-sale/houses-fac227798,2026-04-07,True,False,True,False,True,True,False,False,4,0,0,0,1115.5378486055777,504504.50450450444,70000.0,70000.0,0.04522522522522523,0.0008964285714285715,4,0,1,2,0.01593625498007968,1.0,0.04522522522522523,Premium,6
260000.0,Marlborough,Harare West,3 Bedroom House,3.0,2.0,280.0,4594.0,False,,Florence Sigauke,Guest and Tanner Real Estate,https://www.property.co.zw/for-sale/houses-gat229129,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,928.5714285714286,565955.594253374,86666.66666666667,130000.0,0.06094906399651719,0.0010769230769230769,2,0,0,1,0.010714285714285714,0.6666666666666666,0.06094906399651719,Premium,6
185000.0,Sunridge,Harare West,3 Bedroom House,3.0,1.0,200.0,1071.0,False,,Jabulani Chigaramasimbe,Probfix Properties,https://www.property.co.zw/for-sale/houses-pfix243378,2026-04-07,False,False,False,True,True,True,False,False,3,0,0,0,925.0,1727357.6097105509,61666.666666666664,185000.0,0.18674136321195145,0.001081081081081081,3,0,1,0,0.015,0.3333333333333333,0.18674136321195145,Mid,6
370000.0,Waterfalls,Harare South,3 Bedroom House,3.0,1.0,500.0,18200.0,False,,Liberty Chiputu,Rawson Properties Harare,https://www.property.co.zw/for-sale/houses-rws235328,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,740.0,203296.7032967033,123333.33333333333,370000.0,0.027472527472527472,0.0013513513513513514,1,0,0,0,0.006,0.3333333333333333,0.027472527472527472,Premium,6
95000.0,Aspindale Park,Harare West,4 Bedroom House,4.0,2.0,125.0,200.0,False,,Mefort Chimhoga,Camitel,https://www.property.co.zw/for-sale/houses-cami242937,2026-04-07,False,False,False,False,True,True,False,False,2,0,0,0,760.0,4750000.0,23750.0,47500.0,0.625,0.0013157894736842105,2,0,1,0,0.032,0.5,0.625,Budget,6
1500000.0,Chisipite,Harare North,4 Bedroom Townhouse Complex,4.0,2.0,1000.0,16000.0,False,,Naveto Muzamani,Heaven On Earth Real Estate,https://www.property.co.zw/for-sale/townhouses-hvn234292,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,1500.0,937500.0,375000.0,750000.0,0.0625,0.0006666666666666666,2,0,0,1,0.004,0.5,0.0625,Luxury,6
350000.0,Shawasha Hills,Harare North,6 Bedroom House,6.0,5.0,500.0,2000.0,False,,Zelda Nyamuba,Rawson Properties Harare,https://www.property.co.zw/for-sale/houses-rws229582,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,700.0,1750000.0,58333.333333333336,70000.0,0.25,0.0014285714285714286,2,0,0,1,0.012,0.8333333333333334,0.25,Premium,6
140000.0,Goodhope,Harare West,5 Bedroom House,5.0,2.0,,2500.0,False,,Witness Chigodora,Guest and Tanner Real Estate,https://www.property.co.zw/for-sale/houses-gat228277,2026-04-07,False,False,False,True,True,False,False,False,2,0,0,0,,560000.0,28000.0,70000.0,,,2,0,0,0,,0.4,,Mid,5
100000.0,Mabvazuva,Ruwa,4 Bedroom House,4.0,3.0,200.0,425.0,False,,Phillip Maruve,Drew & Fraser International Real Estate,https://www.property.co.zw/for-sale/houses-dip240102,2026-04-07,False,True,True,False,True,True,False,False,4,0,0,0,500.0,2352941.176470588,25000.0,33333.333333333336,0.47058823529411764,0.002,4,1,1,2,0.02,0.75,0.47058823529411764,Budget,6
350000.0,Vainona,Harare North,3 Bedroom House,3.0,2.0,,2000.0,False,,Pamela Manyunga,Carson & Carson Real Estate,https://www.property.co.zw/for-sale/houses-cac239863,2026-04-07,False,True,True,False,True,True,False,False,4,0,0,0,,1750000.0,116666.66666666667,175000.0,,,4,1,1,2,,0.6666666666666666,,Premium,5
150000.0,Zimre Park,Harare East,5 Bedroom House,5.0,3.0,,1000.0,False,,Charity Zondai,Rawson Properties Harare,https://www.property.co.zw/for-sale/houses-rws242148,2026-04-07,False,True,True,True,True,True,True,False,6,0,0,0,,1500000.0,30000.0,50000.0,,,6,2,1,3,,0.6,,Mid,5
380000.0,Hogerty Hill,Harare North,5 Bedroom House,5.0,4.0,397.0,2000.0,True,,Elsie Nyamutswa,Plaza Properties,https://www.property.co.zw/for-sale/houses-plzp234587,2026-04-07,False,True,True,True,True,True,False,False,5,0,0,0,957.1788413098237,1900000.0,76000.0,95000.0,0.1985,0.0010447368421052632,5,1,2,2,0.012594458438287154,0.8,0.1985,Premium,6
98000.0,Hume Park,Bulawayo East,2 Bedroom Townhouse Complex,2.0,2.0,,,False,,Georgie  Friend,John Pocock and Company,https://www.property.co.zw/for-sale/townhouses-jpc193123,2026-04-07,False,False,True,False,True,True,False,False,3,0,0,0,,,49000.0,49000.0,,,3,0,1,1,,1.0,,Budget,4
28000.0,Glen View,Harare High Density,4 Bedroom House,4.0,2.0,200.0,300.0,False,,Faith mundava,Nal Properties,https://www.property.co.zw/for-sale/houses-nal243523,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,140.0,933333.3333333334,7000.0,14000.0,0.6666666666666666,0.007142857142857143,1,0,0,0,0.02,0.5,0.6666666666666666,Budget,6
350000.0,Highlands,Harare North,4 Unit Townhouse Complex,4.0,4.0,250.0,400.0,False,,Sibongile Muchinenyika,Mac Homes,https://www.property.co.zw/for-sale/townhouses-mac241365,2026-04-07,False,True,True,True,True,True,False,False,5,0,0,0,1400.0,8750000.0,87500.0,87500.0,0.625,0.0007142857142857143,5,1,1,2,0.016,1.0,0.625,Premium,6
65000.0,Tynwald,Harare West,4 Bedroom House,4.0,2.0,200.0,150.0,False,,Rufaro Khoza,Southbay Real Estate,https://www.property.co.zw/for-sale/houses-sby243646,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,325.0,4333333.333333334,16250.0,32500.0,1.3333333333333333,0.003076923076923077,1,0,0,0,0.02,0.5,1.3333333333333333,Budget,6
120000.0,Mainway Meadows,Harare South,3 Bedroom House,3.0,,,500.0,False,,Rumbidzai Chinyowa,Dingamuzi Real Estate,https://www.property.co.zw/for-sale/houses-ding241205,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,,2400000.0,40000.0,,,,1,0,0,0,,,,Mid,5
110000.0,Crowhill Views,Harare North,4 Bedroom House,4.0,3.0,600.0,1000.0,False,,Morgan Machikiti,Guest and Tanner Real Estate,https://www.property.co.zw/for-sale/houses-gat241897,2026-04-07,False,True,False,True,True,False,False,False,3,0,0,0,183.33333333333334,1100000.0,27500.0,36666.666666666664,0.6,0.005454545454545455,3,1,0,1,0.006666666666666667,0.75,0.6,Budget,6
368000.0,Marlborough,Harare West,3 Bedroom House,3.0,2.0,300.0,6233.0,False,,Tanaka Matiringe,Robert Root,https://www.property.co.zw/for-sale/houses-rrt241061,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,1226.6666666666667,590405.9040590406,122666.66666666667,184000.0,0.048130916091769615,0.0008152173913043478,3,0,0,1,0.01,0.6666666666666666,0.048130916091769615,Premium,6
320000.0,,,4 Bedroom House,4.0,4.0,,2896.0,False,,Julia Read,Property Link,https://www.property.co.zw/for-sale/houses-prl237603,2026-04-07,True,False,False,True,True,True,False,False,4,1,1,1,,1104972.3756906076,80000.0,80000.0,,,4,0,1,1,,1.0,,Premium,2
500000.0,Glen Lorne,Harare North,4 Bedroom House,4.0,3.0,300.0,7033.0,False,,Doreen  Chinengundu,Rawson Properties Harare,https://www.property.co.zw/for-sale/houses-rws242467,2026-04-07,True,True,True,False,True,False,False,False,4,0,0,0,1666.6666666666667,710934.1674960898,125000.0,166666.66666666666,0.042656050049765394,0.0006,4,1,0,3,0.013333333333333334,0.75,0.042656050049765394,Luxury,6
230000.0,Greendale,Harare East,6 Bedroom House,6.0,3.0,200.0,2008.0,False,,Admire Mukwidza,PropertyBox Real Estate,https://www.property.co.zw/for-sale/houses-pbox244066,2026-04-07,False,False,True,False,True,False,False,False,2,0,0,0,1150.0,1145418.326693227,38333.333333333336,76666.66666666667,0.099601593625498,0.0008695652173913044,2,0,0,1,0.03,0.5,0.099601593625498,Mid,6
495000.0,Borrowdale,Harare North,4 Bedroom House,4.0,2.0,280.0,2172.0,False,,Kundai Masenda,Pam Golding Properties,https://www.property.co.zw/for-sale/houses-pgp237969,2026-04-07,False,False,True,True,True,True,False,False,4,0,0,0,1767.857142857143,2279005.5248618782,123750.0,247500.0,0.1289134438305709,0.0005656565656565656,4,0,1,1,0.014285714285714285,0.5,0.1289134438305709,Luxury,6
155000.0,Arlington,Harare South,4 Bedroom House,4.0,3.0,400.0,540.0,False,,William Mphepo,Carson & Carson Real Estate,https://www.property.co.zw/for-sale/houses-cac242549,2026-04-07,True,False,True,True,True,True,False,False,5,0,0,0,387.5,2870370.3703703703,38750.0,51666.666666666664,0.7407407407407407,0.0025806451612903226,5,0,1,2,0.01,0.75,0.7407407407407407,Mid,6
130000.0,Burnside,Bulawayo East,4 Bedroom House,4.0,2.0,,4000.0,False,,Kendra,Seeff Zimbabwe,https://www.property.co.zw/for-sale/houses-sef239868,2026-04-07,False,False,False,False,True,False,False,False,1,0,0,0,,325000.0,32500.0,65000.0,,,1,0,0,0,,0.5,,Mid,5
480000.0,Mount Pleasant,Harare North,5 Bedroom House,5.0,2.0,800.0,4000.0,False,,Tonderai Motsi,Legacy Real Estate,https://www.property.co.zw/for-sale/houses-leg242363,2026-04-07,True,True,True,True,True,True,False,False,6,0,0,0,600.0,1200000.0,96000.0,240000.0,0.2,0.0016666666666666668,6,1,1,3,0.00625,0.4,0.2,Luxury,6
220000.0,Borrowdale West,Harare North,3 Bedroom Townhouse Complex,3.0,2.0,150.0,500.0,False,,Christine Mudavanhu,Pam Golding Properties,https://www.property.co.zw/for-sale/townhouses-pgp224886,2026-04-07,False,True,True,False,True,True,False,False,4,0,0,0,1466.6666666666667,4400000.0,73333.33333333333,110000.0,0.3,0.0006818181818181819,4,1,1,2,0.02,0.6666666666666666,0.3,Mid,6
250000.0,Arlington,Harare South,4 Bedroom Townhouse Complex,4.0,5.0,300.0,540.0,False,,Memory Memory,Sermony Properties,https://www.property.co.zw/for-sale/townhouses-smy243723,2026-04-07,True,False,True,True,True,True,False,False,5,0,0,0,833.3333333333334,4629629.62962963,62500.0,50000.0,0.5555555555555556,0.0012,5,0,1,2,0.013333333333333334,1.25,0.5555555555555556,Premium,6
250000.0,Marlborough,Harare West,4 Bedroom House,4.0,3.0,450.0,2002.0,False,,Brenda Sengwayo,Seeff Zimbabwe,https://www.property.co.zw/for-sale/houses-sef242229,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,555.5555555555555,1248751.248751249,62500.0,83333.33333333333,0.22477522477522477,0.0018,3,0,0,1,0.008888888888888889,0.75,0.22477522477522477,Premium,6
210000.0,Greendale,Harare East,3 Bedroom House,3.0,2.0,400.0,2000.0,False,,Alexio Gwenzi,Seeff Zimbabwe,https://www.property.co.zw/for-sale/houses-sef239944,2026-04-07,False,False,True,False,True,True,False,False,3,0,0,0,525.0,1050000.0,70000.0,105000.0,0.2,0.0019047619047619048,3,0,1,1,0.0075,0.6666666666666666,0.2,Mid,6
1100000.0,Glen Lorne,Harare North,4 Bedroom House,4.0,3.0,800.0,7243.0,False,,Brenda Sengwayo,Seeff Zimbabwe,https://www.property.co.zw/for-sale/houses-sef230506,2026-04-07,True,True,True,True,True,True,False,False,6,0,0,0,1375.0,1518707.717796493,275000.0,366666.6666666667,0.11045147038519951,0.0007272727272727272,6,1,1,3,0.005,0.75,0.11045147038519951,Luxury,6
895000.0,Mount Pleasant,Harare North,6 Bedroom House,6.0,4.0,,4058.0,False,,Felicity Lock,Property Link,https://www.property.co.zw/for-sale/houses-prl212609,2026-04-07,True,False,True,False,True,True,True,False,5,0,0,0,,2205519.96057171,149166.66666666666,223750.0,,,5,1,1,3,,0.6666666666666666,,Luxury,5
45000.0,Southlea Park,Harare South,4 Bedroom House,4.0,2.0,150.0,247.0,False,,Leeroy Torerai,Tripple Horizon Real Estate,https://www.property.co.zw/for-sale/houses-thre240014,2026-04-07,False,False,False,False,True,True,False,False,2,0,0,0,300.0,1821862.3481781376,11250.0,22500.0,0.6072874493927125,0.0033333333333333335,2,0,1,0,0.02666666666666667,0.5,0.6072874493927125,Budget,6
550000.0,Borrowdale,Harare North,4 Bedroom House,4.0,3.0,800.0,2200.0,False,,Simon Mbendera,Khalida Realty,https://www.property.co.zw/for-sale/houses-kha237005,2026-04-07,False,False,True,True,True,True,False,False,4,0,0,0,687.5,2500000.0,137500.0,183333.33333333334,0.36363636363636365,0.0014545454545454545,4,0,1,1,0.005,0.75,0.36363636363636365,Luxury,6
215000.0,Avondale West,Harare West,3 Bedroom House,3.0,1.0,200.0,937.0,False,,Camron Zwizwai,Lucile Real Estate,https://www.property.co.zw/for-sale/houses-lcre237855,2026-04-07,False,False,True,True,True,False,False,False,3,0,0,0,1075.0,2294557.097118463,71666.66666666667,215000.0,0.21344717182497333,0.0009302325581395349,3,0,0,1,0.015,0.3333333333333333,0.21344717182497333,Mid,6
250000.0,Sandton Park,Harare West,5 Bedroom House,5.0,3.0,500.0,2300.0,False,,Amy Gaynor Shirto,Rawson Properties Harare,https://www.property.co.zw/for-sale/houses-rws239314,2026-04-07,False,True,True,True,True,False,False,False,4,0,0,0,500.0,1086956.5217391304,50000.0,83333.33333333333,0.21739130434782608,0.002,4,1,0,2,0.01,0.6,0.21739130434782608,Premium,6
385000.0,Avenues,Harare Cbd,4 Bedroom House,4.0,,400.0,1000.0,False,,Lovemore Matula,Guest and Tanner Real Estate,https://www.property.co.zw/for-sale/houses-gat222927,2026-04-07,False,False,False,False,True,True,False,False,2,0,0,0,962.5,3850000.0,96250.0,,0.4,0.001038961038961039,2,0,1,0,0.01,,0.4,Premium,6
